id	molecular_formula	name	inchi	inchi_key
HMDB0008685	C46H82NO7P	PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-16:0)	InChI=1S/C46H82NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-31-33-35-37-39-46(48)52-43-45(44-54-55(49,50)53-42-40-47(3,4)5)51-41-38-36-34-32-30-28-21-19-17-15-13-11-9-7-2/h14,16,20,22,24-25,27,29,33,35,38,41,45H,6-13,15,17-19,21,23,26,28,30-32,34,36-37,39-40,42-44H2,1-5H3/b16-14-,22-20-,25-24-,29-27-,35-33-,41-38-	UXEPKPPWMGCZKG-MYZUPDLISA-N
HMDB0008687	C48H84NO7P	PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-18:1(11Z))	InChI=1S/C48H84NO7P/c1-6-8-10-12-14-16-18-20-22-24-25-26-27-29-31-33-35-37-39-41-48(50)54-45-47(46-56-57(51,52)55-44-42-49(3,4)5)53-43-40-38-36-34-32-30-28-23-21-19-17-15-13-11-9-7-2/h14,16-17,19-20,22,25-26,29,31,35,37,40,43,47H,6-13,15,18,21,23-24,27-28,30,32-34,36,38-39,41-42,44-46H2,1-5H3/b16-14-,19-17-,22-20-,26-25-,31-29-,37-35-,43-40-	SJJGNKGNESOYIJ-WCGTXFODSA-N
HMDB0008688	C48H84NO7P	PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-18:1(9Z))	InChI=1S/C48H84NO7P/c1-6-8-10-12-14-16-18-20-22-24-25-26-27-29-31-33-35-37-39-41-48(50)54-45-47(46-56-57(51,52)55-44-42-49(3,4)5)53-43-40-38-36-34-32-30-28-23-21-19-17-15-13-11-9-7-2/h14,16,20-23,25-26,29,31,35,37,40,43,47H,6-13,15,17-19,24,27-28,30,32-34,36,38-39,41-42,44-46H2,1-5H3/b16-14-,22-20-,23-21-,26-25-,31-29-,37-35-,43-40-	MSCFBKZUOGKJNH-DOWYPDBQSA-N
HMDB0008690	C44H76NO8P	PC(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z))	InChI=1S/C44H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-24-25-27-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-26-17-15-13-11-9-7-2/h8,10,13-16,19-20,22-23,25,27,42H,6-7,9,11-12,17-18,21,24,26,28-41H2,1-5H3/b10-8-,15-13-,16-14-,20-19-,23-22-,27-25-/t42-/m1/s1	XYZGDARMQJBJAP-WKOATJLPSA-N
HMDB0008692	C46H82NO8P	PC(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)	InChI=1S/C46H82NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-28-30-32-34-36-38-45(48)52-42-44(43-54-56(50,51)53-41-40-47(3,4)5)55-46(49)39-37-35-33-31-29-26-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,23-24,27-28,44H,6-7,9,11-13,15,17-19,22,25-26,29-43H2,1-5H3/b10-8-,16-14-,21-20-,24-23-,28-27-/t44-/m1/s1	ZEKZKKJDGPLPNX-WSRVZQLPSA-N
HMDB0008693	C46H80NO8P	PC(22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))	InChI=1S/C46H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-28-30-32-34-36-38-45(48)52-42-44(43-54-56(50,51)53-41-40-47(3,4)5)55-46(49)39-37-35-33-31-29-26-19-17-15-13-11-9-7-2/h8,10,14,16-17,19-21,23-24,27-28,44H,6-7,9,11-13,15,18,22,25-26,29-43H2,1-5H3/b10-8-,16-14-,19-17-,21-20-,24-23-,28-27-/t44-/m1/s1	XVZHRLZRCCOROP-CIWMBDKCSA-N
HMDB0008695	C48H84NO8P	PC(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))	InChI=1S/C48H84NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-28-30-32-34-36-38-40-47(50)54-44-46(45-56-58(52,53)55-43-42-49(3,4)5)57-48(51)41-39-37-35-33-31-29-26-21-19-17-15-13-11-9-7-2/h8,10,14,16-17,19-20,22,24-25,28,30,46H,6-7,9,11-13,15,18,21,23,26-27,29,31-45H2,1-5H3/b10-8-,16-14-,19-17-,22-20-,25-24-,30-28-/t46-/m1/s1	ZMTZOGYHHRZBEB-VPPPPCJOSA-N
HMDB0008696	C48H84NO8P	PC(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))	InChI=1S/C48H84NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-28-30-32-34-36-38-40-47(50)54-44-46(45-56-58(52,53)55-43-42-49(3,4)5)57-48(51)41-39-37-35-33-31-29-26-21-19-17-15-13-11-9-7-2/h8,10,14,16,20-22,24-26,28,30,46H,6-7,9,11-13,15,17-19,23,27,29,31-45H2,1-5H3/b10-8-,16-14-,22-20-,25-24-,26-21-,30-28-/t46-/m1/s1	DQRVNAQGVZKEPS-BWZUDBBASA-N
HMDB0008718	C46H82NO7P	PC(22:5(7Z,10Z,13Z,16Z,19Z)/P-16:0)	InChI=1S/C46H82NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-31-33-35-37-39-46(48)52-43-45(44-54-55(49,50)53-42-40-47(3,4)5)51-41-38-36-34-32-30-28-21-19-17-15-13-11-9-7-2/h8,10,14,16,20,22,24-25,27,29,38,41,45H,6-7,9,11-13,15,17-19,21,23,26,28,30-37,39-40,42-44H2,1-5H3/b10-8-,16-14-,22-20-,25-24-,29-27-,41-38-	NJQMYYBEWKAWBA-QROROJFCSA-N
HMDB0008720	C48H84NO7P	PC(22:5(7Z,10Z,13Z,16Z,19Z)/P-18:1(11Z))	InChI=1S/C48H84NO7P/c1-6-8-10-12-14-16-18-20-22-24-25-26-27-29-31-33-35-37-39-41-48(50)54-45-47(46-56-57(51,52)55-44-42-49(3,4)5)53-43-40-38-36-34-32-30-28-23-21-19-17-15-13-11-9-7-2/h8,10,14,16-17,19-20,22,25-26,29,31,40,43,47H,6-7,9,11-13,15,18,21,23-24,27-28,30,32-39,41-42,44-46H2,1-5H3/b10-8-,16-14-,19-17-,22-20-,26-25-,31-29-,43-40-	IBGYESWSWHJPKI-RXABMMRCSA-N
HMDB0008721	C48H84NO7P	PC(22:5(7Z,10Z,13Z,16Z,19Z)/P-18:1(9Z))	InChI=1S/C48H84NO7P/c1-6-8-10-12-14-16-18-20-22-24-25-26-27-29-31-33-35-37-39-41-48(50)54-45-47(46-56-57(51,52)55-44-42-49(3,4)5)53-43-40-38-36-34-32-30-28-23-21-19-17-15-13-11-9-7-2/h8,10,14,16,20-23,25-26,29,31,40,43,47H,6-7,9,11-13,15,17-19,24,27-28,30,32-39,41-42,44-46H2,1-5H3/b10-8-,16-14-,22-20-,23-21-,26-25-,31-29-,43-40-	XUVCLJCZWPTAIO-OAKHYACESA-N
HMDB0008722	C44H76NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)	InChI=1S/C44H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-24-25-27-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-26-17-15-13-11-9-7-2/h8,10,14,16,19-20,22-23,25,27,30,32,42H,6-7,9,11-13,15,17-18,21,24,26,28-29,31,33-41H2,1-5H3/b10-8-,16-14-,20-19-,23-22-,27-25-,32-30-/t42-/m1/s1	WJBQZCVRYZHPRT-VPDRWISVSA-N
HMDB0008725	C46H80NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)	InChI=1S/C46H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-28-30-32-34-36-38-45(48)52-42-44(43-54-56(50,51)53-41-40-47(3,4)5)55-46(49)39-37-35-33-31-29-26-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,23-24,27-28,32,34,44H,6-7,9,11-13,15,17-19,22,25-26,29-31,33,35-43H2,1-5H3/b10-8-,16-14-,21-20-,24-23-,28-27-,34-32-/t44-/m1/s1	YALZVLCVXOASDL-FZGNBNATSA-N
HMDB0008727	C48H84NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)	InChI=1S/C48H84NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-28-30-32-34-36-38-40-47(50)54-44-46(45-56-58(52,53)55-43-42-49(3,4)5)57-48(51)41-39-37-35-33-31-29-26-21-19-17-15-13-11-9-7-2/h8,10,14,16,20,22,24-25,28,30,34,36,46H,6-7,9,11-13,15,17-19,21,23,26-27,29,31-33,35,37-45H2,1-5H3/b10-8-,16-14-,22-20-,25-24-,30-28-,36-34-/t46-/m1/s1	AHWXJDWBIIDPKS-TZUVPVEASA-N
HMDB0008751	C46H80NO7P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-16:0)	InChI=1S/C46H80NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-31-33-35-37-39-46(48)52-43-45(44-54-55(49,50)53-42-40-47(3,4)5)51-41-38-36-34-32-30-28-21-19-17-15-13-11-9-7-2/h8,10,14,16,20,22,24-25,27,29,33,35,38,41,45H,6-7,9,11-13,15,17-19,21,23,26,28,30-32,34,36-37,39-40,42-44H2,1-5H3/b10-8-,16-14-,22-20-,25-24-,29-27-,35-33-,41-38-	GJRXIEGNAMFGOV-VEOGPPBOSA-N
HMDB0008752	C48H84NO7P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:0)	InChI=1S/C48H84NO7P/c1-6-8-10-12-14-16-18-20-22-24-25-26-27-29-31-33-35-37-39-41-48(50)54-45-47(46-56-57(51,52)55-44-42-49(3,4)5)53-43-40-38-36-34-32-30-28-23-21-19-17-15-13-11-9-7-2/h8,10,14,16,20,22,25-26,29,31,35,37,40,43,47H,6-7,9,11-13,15,17-19,21,23-24,27-28,30,32-34,36,38-39,41-42,44-46H2,1-5H3/b10-8-,16-14-,22-20-,26-25-,31-29-,37-35-,43-40-	FMBYBTSZVHUJMV-DIVFMYBRSA-N
HMDB0008755	C46H92NO8P	PC(24:0/14:0)	InChI=1S/C46H92NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-24-25-26-27-29-30-32-34-36-38-45(48)52-42-44(43-54-56(50,51)53-41-40-47(3,4)5)55-46(49)39-37-35-33-31-28-17-15-13-11-9-7-2/h44H,6-43H2,1-5H3/t44-/m1/s1	AOOITFXGGJDRQB-USYZEHPZSA-N
HMDB0008759	C48H94NO8P	PC(24:0/16:1(9Z))	InChI=1S/C48H94NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-30-32-34-36-38-40-47(50)54-44-46(45-56-58(52,53)55-43-42-49(3,4)5)57-48(51)41-39-37-35-33-31-28-19-17-15-13-11-9-7-2/h17,19,46H,6-16,18,20-45H2,1-5H3/b19-17-/t46-/m1/s1	VFARCRWDZSHCMO-VGURBHAXSA-N
HMDB0008763	C50H96NO8P	PC(24:0/18:2(9Z,12Z))	InChI=1S/C50H96NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-30-32-34-36-38-40-42-49(52)56-46-48(47-58-60(54,55)57-45-44-51(3,4)5)59-50(53)43-41-39-37-35-33-31-28-21-19-17-15-13-11-9-7-2/h15,17,21,28,48H,6-14,16,18-20,22-27,29-47H2,1-5H3/b17-15-,28-21-/t48-/m1/s1	IIGQXTIUKKRHCT-WPYVRAPFSA-N
HMDB0008766	C50H92NO8P	PC(24:0/18:4(6Z,9Z,12Z,15Z))	InChI=1S/C50H92NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-30-32-34-36-38-40-42-49(52)56-46-48(47-58-60(54,55)57-45-44-51(3,4)5)59-50(53)43-41-39-37-35-33-31-28-21-19-17-15-13-11-9-7-2/h9,11,15,17,21,28,33,35,48H,6-8,10,12-14,16,18-20,22-27,29-32,34,36-47H2,1-5H3/b11-9-,17-15-,28-21-,35-33-/t48-/m1/s1	IETKDEZWCHUMKL-XVZQVVRQSA-N
HMDB0008791	C48H94NO8P	PC(24:1(15Z)/16:0)	InChI=1S/C48H94NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-30-32-34-36-38-40-47(50)54-44-46(45-56-58(52,53)55-43-42-49(3,4)5)57-48(51)41-39-37-35-33-31-28-19-17-15-13-11-9-7-2/h20-21,46H,6-19,22-45H2,1-5H3/b21-20-/t46-/m1/s1	YXBYAKANNOWDGM-QFQSVWFISA-N
HMDB0008792	C48H92NO8P	PC(24:1(15Z)/16:1(9Z))	InChI=1S/C48H92NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-30-32-34-36-38-40-47(50)54-44-46(45-56-58(52,53)55-43-42-49(3,4)5)57-48(51)41-39-37-35-33-31-28-19-17-15-13-11-9-7-2/h17,19-21,46H,6-16,18,22-45H2,1-5H3/b19-17-,21-20-/t46-/m1/s1	ZHHDWDXQYDFYKQ-QYQAGSNQSA-N
HMDB0008794	C50H96NO8P	PC(24:1(15Z)/18:1(11Z))	InChI=1S/C50H96NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-30-32-34-36-38-40-42-49(52)56-46-48(47-58-60(54,55)57-45-44-51(3,4)5)59-50(53)43-41-39-37-35-33-31-28-21-19-17-15-13-11-9-7-2/h17,19-20,22,48H,6-16,18,21,23-47H2,1-5H3/b19-17-,22-20-/t48-/m1/s1	NHCQXAIWNWQNKC-PRTODFFFSA-N
HMDB0008795	C50H96NO8P	PC(24:1(15Z)/18:1(9Z))	InChI=1S/C50H96NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-30-32-34-36-38-40-42-49(52)56-46-48(47-58-60(54,55)57-45-44-51(3,4)5)59-50(53)43-41-39-37-35-33-31-28-21-19-17-15-13-11-9-7-2/h20-22,28,48H,6-19,23-27,29-47H2,1-5H3/b22-20-,28-21-/t48-/m1/s1	RYDOABFPJPYSFY-JXSZFMCPSA-N
HMDB0008797	C50H92NO8P	PC(24:1(15Z)/18:3(6Z,9Z,12Z))	InChI=1S/C50H92NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-30-32-34-36-38-40-42-49(52)56-46-48(47-58-60(54,55)57-45-44-51(3,4)5)59-50(53)43-41-39-37-35-33-31-28-21-19-17-15-13-11-9-7-2/h15,17,20-22,28,33,35,48H,6-14,16,18-19,23-27,29-32,34,36-47H2,1-5H3/b17-15-,22-20-,28-21-,35-33-/t48-/m1/s1	GBIZLQLECZADGM-UDTGXXMFSA-N
HMDB0008798	C50H92NO8P	PC(24:1(15Z)/18:3(9Z,12Z,15Z))	InChI=1S/C50H92NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-30-32-34-36-38-40-42-49(52)56-46-48(47-58-60(54,55)57-45-44-51(3,4)5)59-50(53)43-41-39-37-35-33-31-28-21-19-17-15-13-11-9-7-2/h9,11,15,17,20-22,28,48H,6-8,10,12-14,16,18-19,23-27,29-47H2,1-5H3/b11-9-,17-15-,22-20-,28-21-/t48-/m1/s1	OENQWPYNVSKSGJ-XRNMTXJFSA-N
HMDB0008819	C50H96NO7P	PC(24:1(15Z)/P-18:1(11Z))	InChI=1S/C50H96NO7P/c1-6-8-10-12-14-16-18-20-22-24-25-26-27-28-29-31-33-35-37-39-41-43-50(52)56-47-49(48-58-59(53,54)57-46-44-51(3,4)5)55-45-42-40-38-36-34-32-30-23-21-19-17-15-13-11-9-7-2/h17,19-20,22,42,45,49H,6-16,18,21,23-41,43-44,46-48H2,1-5H3/b19-17-,22-20-,45-42-	XUCRMKOOPPYQFN-JFKFTMGCSA-N
HMDB0008820	C50H96NO7P	PC(24:1(15Z)/P-18:1(9Z))	InChI=1S/C50H96NO7P/c1-6-8-10-12-14-16-18-20-22-24-25-26-27-28-29-31-33-35-37-39-41-43-50(52)56-47-49(48-58-59(53,54)57-46-44-51(3,4)5)55-45-42-40-38-36-34-32-30-23-21-19-17-15-13-11-9-7-2/h20-23,42,45,49H,6-19,24-41,43-44,46-48H2,1-5H3/b22-20-,23-21-,45-42-	ZLQCRABYIDJNLT-AZPQEANBSA-N
HMDB0010168	C39H81N2O6P	SM(d18:0/16:0)	InChI=1S/C39H81N2O6P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38(42)37(36-47-48(44,45)46-35-34-41(3,4)5)40-39(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h37-38,42H,6-36H2,1-5H3,(H-,40,43,44,45)/t37-,38+/m0/s1	QHZIGNLCLJPLCU-QPPIDDCLSA-N
HMDB0010169	C39H79N2O6P	SM(d18:1/16:0)	InChI=1S/C39H79N2O6P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38(42)37(36-47-48(44,45)46-35-34-41(3,4)5)40-39(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h30,32,37-38,42H,6-29,31,33-36H2,1-5H3,(H-,40,43,44,45)/b32-30+/t37-,38+/m0/s1	RWKUXQNLWDTSLO-GWQJGLRPSA-N
HMDB0010199	C20H34O5	11b-PGF2a	InChI=1S/C20H34O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,12-13,15-19,21-23H,2-3,5-6,8-11,14H2,1H3,(H,24,25)/b7-4-,13-12+/t15-,16+,17+,18-,19-/m0/s1	PXGPLTODNUVGFL-ZWAKLXPCSA-N
HMDB0010313	C13H14O9	1-Salicylate glucuronide	InChI=1S/C13H14O9/c14-7-8(15)10(12(19)20)22-13(9(7)16)21-6-4-2-1-3-5(6)11(17)18/h1-4,7-10,13-16H,(H,17,18)(H,19,20)/t7-,8-,9+,10-,13+/m0/s1	JSCWDKKMLIQCMR-CDHFTJPESA-N
HMDB0010314	C13H14O9	Beta-D-Glucopyranuronic acid	InChI=1S/C13H14O9/c14-6-4-2-1-3-5(6)12(20)22-13-9(17)7(15)8(16)10(21-13)11(18)19/h1-4,7-10,13-17H,(H,18,19)/t7-,8-,9+,10-,13-/m0/s1	IXVVXKRKCLJCKA-UNLLLRGISA-N
HMDB0010315	C25H34O9	4-Hydroxyandrostenedione glucuronide	InChI=1S/C25H34O9/c1-24-10-8-15(26)20(33-23-19(30)17(28)18(29)21(34-23)22(31)32)14(24)4-3-11-12-5-6-16(27)25(12,2)9-7-13(11)24/h11-13,17-19,21,23,28-30H,3-10H2,1-2H3,(H,31,32)/t11?,12?,13?,17-,18-,19+,21-,23+,24+,25-/m0/s1	JIKFCHILHFFTSH-NRIFOQJISA-N
HMDB0010316	C14H17NO8	Acetaminophen glucuronide	InChI=1S/C14H17NO8/c1-6(16)15-7-2-4-8(5-3-7)22-14-11(19)9(17)10(18)12(23-14)13(20)21/h2-5,9-12,14,17-19H,1H3,(H,15,16)(H,20,21)/t9-,10-,11+,12-,14+/m0/s1	IPROLSVTVHAQLE-BYNIDDHOSA-N
HMDB0010317	C24H32O8	17-beta-Estradiol glucuronide	InChI=1S/C24H32O8/c1-24-9-8-14-13-5-3-12(25)10-11(13)2-4-15(14)16(24)6-7-17(24)31-23-20(28)18(26)19(27)21(32-23)22(29)30/h3,5,10,14-21,23,25-28H,2,4,6-9H2,1H3,(H,29,30)/t14?,15?,16?,17-,18-,19-,20+,21-,23+,24-/m0/s1	MTKNDAQYHASLID-RNFKDHMMSA-N
HMDB0010318	C27H44O8	Pregnanediol 3-O-glucuronide	InChI=1S/C27H44O8/c1-13(28)17-6-7-18-16-5-4-14-12-15(8-10-26(14,2)19(16)9-11-27(17,18)3)34-25-22(31)20(29)21(30)23(35-25)24(32)33/h13-23,25,28-31H,4-12H2,1-3H3,(H,32,33)/t13-,14+,15+,16-,17+,18-,19-,20-,21-,22+,23-,25+,26-,27+/m0/s1	ZFFFJLDTCLJDHL-JQYCEVDMSA-N
HMDB0010319	C14H15NO7	Indoxyl glucuronide	InChI=1S/C14H15NO7/c16-9-10(17)12(13(19)20)22-14(11(9)18)21-8-5-15-7-4-2-1-3-6(7)8/h1-5,9-12,14-18H,(H,19,20)/t9-,10-,11+,12-,14+/m0/s1	KUYNOZVWCFXSNE-BYNIDDHOSA-N
HMDB0010320	C27H42O11	Cortolone-3-glucuronide	InChI=1S/C27H42O11/c1-25-9-13(37-24-21(33)19(31)20(32)22(38-24)23(34)35)5-3-12(25)4-6-14-15-7-8-27(36,17(30)11-28)26(15,2)10-16(29)18(14)25/h12-15,17-22,24,28,30-33,36H,3-11H2,1-2H3,(H,34,35)/t12?,13?,14?,15?,17?,18?,19-,20-,21+,22-,24+,25?,26?,27?/m0/s1	OKNSFVSKHQJVRN-XAYCFROHSA-N
HMDB0010321	C25H40O8	3,17-Androstanediol glucuronide	InChI=1S/C25H40O8/c1-24-9-7-13(32-23(31)21-19(28)18(27)20(29)22(30)33-21)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h12-22,26-30H,3-11H2,1-2H3/t12-,13+,14-,15-,16-,17-,18-,19-,20+,21-,22+,24-,25-/m0/s1	TWDCYBTXSUNASK-WGGIPMEBSA-N
HMDB0010322	C24H32O8	17-alpha-Estradiol-3-glucuronide	InChI=1S/C24H32O8/c1-24-9-8-14-13-5-3-12(10-11(13)2-4-15(14)16(24)6-7-17(24)25)31-23-20(28)18(26)19(27)21(32-23)22(29)30/h3,5,10,14-21,23,25-28H,2,4,6-9H2,1H3,(H,29,30)/t14?,15?,16?,17-,18-,19-,20+,21-,23+,24-/m0/s1	MUOHJTRCBBDUOW-RNFKDHMMSA-N
HMDB0010323	C14H19NO6	Phenethylamine glucuronide	InChI=1S/C14H19NO6/c16-9-10(17)12(14(19)20)21-13(11(9)18)15-7-6-8-4-2-1-3-5-8/h1-5,9-13,15-18H,6-7H2,(H,19,20)/t9-,10-,11+,12-,13+/m0/s1	OYNLGXUYULDVEJ-IEECTRCBSA-N
HMDB0010324	C13H14O8	Benzoyl glucuronide (Benzoic acid)	InChI=1S/C13H14O8/c14-7-8(15)10(11(17)18)20-13(9(7)16)21-12(19)6-4-2-1-3-5-6/h1-5,7-10,13-16H,(H,17,18)/t7-,8-,9+,10-,13-/m0/s1	NLOPFVNXNMEEDI-UNLLLRGISA-N
HMDB0010325	C8H14O7	Ethyl glucuronide	InChI=1S/C8H14O7/c1-2-14-8-5(11)3(9)4(10)6(15-8)7(12)13/h3-6,8-11H,2H2,1H3,(H,12,13)/t3-,4-,5+,6-,8+/m0/s1	IWJBVMJWSPZNJH-UQGZVRACSA-N
HMDB0010326	C21H19I4NO10	Thyroxine glucuronide	InChI=1S/C21H19I4NO10/c22-8-1-6(3-12(26)19(30)31)2-9(23)16(8)34-7-4-10(24)17(11(25)5-7)35-21-15(29)13(27)14(28)18(36-21)20(32)33/h1-2,4-5,12-15,18,21,27-29H,3,26H2,(H,30,31)(H,32,33)/t12-,13-,14-,15+,18-,21?/m0/s1	RGHRJBIKIYUHEV-SGPDEFQSSA-N
HMDB0010327	C25H36O8	Dehydroisoandrosterone 3-glucuronide	InChI=1S/C25H36O8/c1-24-9-7-13(32-23-20(29)18(27)19(28)21(33-23)22(30)31)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h3,13-16,18-21,23,27-29H,4-11H2,1-2H3,(H,30,31)/t13?,14?,15?,16?,18-,19-,20+,21?,23+,24?,25?/m0/s1	GLONBVCUAVPJFV-CLIRWHJISA-N
HMDB0010328	C14H19NO7	Tyramine glucuronide	InChI=1S/C14H19NO7/c15-6-5-7-1-3-8(4-2-7)21-14-11(18)9(16)10(17)12(22-14)13(19)20/h1-4,9-12,14,16-18H,5-6,15H2,(H,19,20)/t9-,10-,11+,12-,14+/m0/s1	AQKVISOBVPVACA-BYNIDDHOSA-N
HMDB0010329	C14H19NO8	Dopamine glucuronide	InChI=1S/C14H19NO8/c15-4-3-6-1-2-8(7(16)5-6)22-14-11(19)9(17)10(18)12(23-14)13(20)21/h1-2,5,9-12,14,16-19H,3-4,15H2,(H,20,21)/t9-,10-,11+,12-,14+/m0/s1	CQASRCDNLNMIJY-BYNIDDHOSA-N
HMDB0010330	C33H54O7	Cholesterol glucuronide	InChI=1S/C33H54O7/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(13-15-32(20,4)25(22)14-16-33(23,24)5)39-31-28(36)26(34)27(35)29(40-31)30(37)38/h9,18-19,21-29,31,34-36H,6-8,10-17H2,1-5H3,(H,37,38)/t19-,21?,22+,23-,24+,25+,26+,27+,28-,29+,31-,32+,33-/m1/s1	IJLBJBCDNYOWPJ-BBPBCBHPSA-N
HMDB0010331	C22H42O7	Palmitoyl glucuronide	InChI=1S/C22H42O7/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-28-22-19(25)17(23)18(24)20(29-22)21(26)27/h17-20,22-25H,2-16H2,1H3,(H,26,27)/t17-,18-,19+,20-,22+/m0/s1	QFUQXEVPTHAOHS-SXFAUFNYSA-N
HMDB0010332	C39H44N4O12	Bilirubin glucuronide	InChI=1S/C39H44N4O12/c1-7-20-19(6)36(49)43-27(20)14-25-17(4)22(9-11-30(44)45)28(41-25)15-29-23(18(5)24(40-29)13-26-16(3)21(8-2)37(50)42-26)10-12-31(46)54-35-33(48)32(47)34(38(51)52)55-39(35)53/h7-8,13-14,32-35,39-41,47-48,53H,1-2,9-12,15H2,3-6H3,(H,42,50)(H,43,49)(H,44,45)(H,51,52)/b26-13-,27-14-/t32-,33-,34-,35+,39+/m0/s1	NCZCFMOVDHRJII-VBORGTJOSA-N
HMDB0010333	C24H32O9	Estriol-17-glucuronide	InChI=1S/C24H32O9/c1-24-7-6-13-12-5-3-11(25)8-10(12)2-4-14(13)15(24)9-16(26)21(24)33-23-19(29)17(27)18(28)20(32-23)22(30)31/h3,5,8,13-21,23,25-29H,2,4,6-7,9H2,1H3,(H,30,31)/t13-,14-,15+,16-,17+,18+,19-,20+,21+,23+,24+/m1/s1	CZGFLAQOJPXVRV-FLVROIOLSA-N
HMDB0010334	C22H22O9	Ketoprofen glucuronide	InChI=1S/C22H22O9/c1-11(13-8-5-9-14(10-13)15(23)12-6-3-2-4-7-12)21(29)31-22-18(26)16(24)17(25)19(30-22)20(27)28/h2-11,16-19,22,24-26H,1H3,(H,27,28)/t11?,16-,17-,18+,19-,22-/m0/s1	PBTXSZZKPHBHMA-LYFYOZKASA-N
HMDB0010335	C24H32O9	Estriol-3-glucuronide	InChI=1S/C24H32O9/c1-24-7-6-13-12-5-3-11(32-23-19(28)17(26)18(27)20(33-23)22(30)31)8-10(12)2-4-14(13)15(24)9-16(25)21(24)29/h3,5,8,13-21,23,25-29H,2,4,6-7,9H2,1H3,(H,30,31)/t13?,14?,15?,16-,17+,18+,19-,20+,21+,23-,24+/m1/s1	UZKIAJMSMKLBQE-WTSDUJKYSA-N
HMDB0010336	C15H21NO9	Epinephrine glucuronide	InChI=1S/C15H21NO9/c1-16-5-8(18)6-2-3-9(7(17)4-6)24-15-12(21)10(19)11(20)13(25-15)14(22)23/h2-4,8,10-13,15-21H,5H2,1H3,(H,22,23)/t8-,10-,11-,12+,13-,15+/m0/s1	BLTFFSZSAZRUSC-FYRJOLOESA-N
HMDB0010337	C25H34O8	6-Dehydrotestosterone glucuronide	InChI=1S/C25H34O8/c1-24-9-7-13(26)11-12(24)3-4-14-15-5-6-17(25(15,2)10-8-16(14)24)32-23-20(29)18(27)19(28)21(33-23)22(30)31/h3-4,11,14-21,23,27-29H,5-10H2,1-2H3,(H,30,31)/t14-,15-,16-,17-,18-,19-,20+,21-,23+,24-,25-/m0/s1	GCIVSXAHMONYLO-HMAFJQTKSA-N
